,precision,recall,f1-score,support
4338,1.0,1.0,1.0,1.0
433963,0.0,0.0,0.0,0.0
434004,0.0,0.0,0.0,0.0
4341,0.0,0.0,0.0,0.0
4344,0.0,0.0,0.0,0.0
4346,0.0,0.0,0.0,0.0
4347,0.42857142857142855,0.782608695652174,0.5538461538461539,23.0
434786,0.0,0.0,0.0,0.0
4348,0.0,0.0,0.0,1.0
434843,0.0,0.0,0.0,0.0
434880,1.0,0.3333333333333333,0.5,3.0
434938,0.0,0.0,0.0,0.0
434966,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0
4350,0.5714285714285714,0.8275862068965517,0.676056338028169,29.0
435007,0.0,0.0,0.0,3.0
435061,0.0,0.0,0.0,0.0
4351,0.21428571428571427,1.0,0.35294117647058826,3.0
435164,0.0,0.0,0.0,0.0
435196,0.0,0.0,0.0,0.0
4352,0.125,1.0,0.2222222222222222,1.0
4353,0.5555555555555556,0.7894736842105263,0.6521739130434783,38.0
435330,0.0,0.0,0.0,0.0
4354,0.8181818181818182,0.9,0.8571428571428571,10.0
4355,0.0,0.0,0.0,0.0
4356,0.0,0.0,0.0,0.0
4357,0.0,0.0,0.0,0.0
4358,0.0,0.0,0.0,0.0
4359,0.20512820512820512,0.6666666666666666,0.3137254901960784,12.0
436,0.0,0.0,0.0,0.0
4360,0.5,0.5,0.5,2.0
4361,0.0,0.0,0.0,1.0
4362,0.0,0.0,0.0,0.0
4364,1.0,1.0,1.0,1.0
4365,0.0,0.0,0.0,0.0
4366,0.0,0.0,0.0,0.0
4369,0.5,0.2,0.2857142857142857,5.0
4370,0.0,0.0,0.0,2.0
4371,0.0,0.0,0.0,0.0
4372,0.3333333333333333,0.5,0.4,2.0
4373,0.8,0.8888888888888888,0.8421052631578947,27.0
4374,1.0,1.0,1.0,1.0
437422,0.0,0.0,0.0,0.0
4375,0.7,0.875,0.7777777777777778,8.0
4376,0.0,0.0,0.0,1.0
4377,0.0,0.0,0.0,1.0
4378,0.0,0.0,0.0,0.0
4379,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,1.0
4380,0.0,0.0,0.0,4.0
4381,0.5748502994011976,0.9056603773584906,0.7032967032967034,106.0
4382,0.0,0.0,0.0,0.0
4383,0.0,0.0,0.0,0.0
4384,0.0,0.0,0.0,1.0
4385,0.5987261146496815,0.9306930693069307,0.7286821705426356,101.0
4387,0.0,0.0,0.0,1.0
4388,1.0,0.875,0.9333333333333333,8.0
4390,0.45454545454545453,0.9090909090909091,0.6060606060606061,22.0
4392,0.5,1.0,0.6666666666666666,2.0
4393,0.0,0.0,0.0,0.0
4394,0.0,0.0,0.0,0.0
439498,0.0,0.0,0.0,0.0
4395,0.3829787234042553,0.8571428571428571,0.5294117647058824,21.0
439592,0.0,0.0,0.0,0.0
4398,0.0,0.0,0.0,0.0
4399,0.3333333333333333,0.4,0.36363636363636365,5.0
44,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0
4400,0.1,0.2,0.13333333333333333,5.0
4401,0.0,0.0,0.0,0.0
4402,0.7647058823529411,0.8125,0.7878787878787878,16.0
4403,0.0,0.0,0.0,1.0
4404,0.7333333333333333,1.0,0.8461538461538461,11.0
4405,0.0,0.0,0.0,0.0
4407,0.5,0.5,0.5,2.0
4408,0.625,0.7142857142857143,0.6666666666666666,7.0
4409,0.0,0.0,0.0,0.0
441,0.42857142857142855,0.3,0.35294117647058826,10.0
4410,1.0,1.0,1.0,1.0
441001,1.0,1.0,1.0,1.0
4411,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
4412,0.5,0.5,0.5,2.0
4413,0.0,0.0,0.0,0.0
4415,0.5,0.5,0.5,2.0
4416,0.2608695652173913,0.75,0.3870967741935484,8.0
4417,0.0,0.0,0.0,0.0
441716,0.0,0.0,0.0,0.0
4418,0.0,0.0,0.0,0.0
442,0.0,0.0,0.0,0.0
4420,0.0,0.0,0.0,0.0
4422,0.0,0.0,0.0,0.0
4423,0.0,0.0,0.0,0.0
4424,0.6,0.9230769230769231,0.7272727272727273,13.0
4425,0.0,0.0,0.0,3.0
4426,0.5,0.6666666666666666,0.5714285714285714,6.0
4427,0.42857142857142855,0.6,0.5,5.0
442791,0.0,0.0,0.0,0.0
442821,0.0,0.0,0.0,1.0
443,0.0,0.0,0.0,0.0
4430,0.0,0.0,0.0,0.0
4431,0.3333333333333333,1.0,0.5,1.0
4432,0.5714285714285714,0.8,0.6666666666666666,5.0
4435,0.0,0.0,0.0,0.0
4437,0.0,0.0,0.0,0.0
4438,0.5,0.2,0.2857142857142857,5.0
444,0.0,0.0,0.0,0.0
4441,1.0,0.5,0.6666666666666666,2.0
4442,0.0,0.0,0.0,1.0
4444,1.0,1.0,1.0,1.0
4445,0.0,0.0,0.0,2.0
4447,0.0,0.0,0.0,0.0
4448,0.0,0.0,0.0,0.0
4449,0.0,0.0,0.0,1.0
4451,0.0,0.0,0.0,0.0
4452,0.8529411764705882,0.9354838709677419,0.8923076923076924,31.0
445259,0.0,0.0,0.0,0.0
4453,0.8076923076923077,0.875,0.84,24.0
4454,0.0,0.0,0.0,0.0
4455,0.0,0.0,0.0,2.0
4457,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
4461,0.0,0.0,0.0,0.0
4462,0.0,0.0,0.0,3.0
4465,0.0,0.0,0.0,0.0
4467,0.0,0.0,0.0,0.0
4468,0.0,0.0,0.0,1.0
4469,0.0,0.0,0.0,0.0
447,0.4,1.0,0.5714285714285714,2.0
4470,0.0,0.0,0.0,1.0
4472,0.42857142857142855,0.9,0.5806451612903226,10.0
4474,0.0,0.0,0.0,3.0
4475,0.0,0.0,0.0,0.0
4476,1.0,1.0,1.0,4.0
447660,0.0,0.0,0.0,1.0
447756,0.0,0.0,0.0,0.0
4478,0.0,0.0,0.0,0.0
4479,1.0,0.5,0.6666666666666666,2.0
447917,0.0,0.0,0.0,0.0
447958,0.0,0.0,0.0,0.0
4480,0.0,0.0,0.0,1.0
4482,0.0,0.0,0.0,1.0
448275,0.0,0.0,0.0,0.0
4485,0.0,0.0,0.0,1.0
4486,0.0,0.0,0.0,1.0
4488,0.09523809523809523,0.5,0.16,4.0
449,0.3333333333333333,0.25,0.2857142857142857,4.0
4490,0.36363636363636365,1.0,0.5333333333333333,4.0
4491,0.4,1.0,0.5714285714285714,2.0
4492,0.0,0.0,0.0,0.0
4493,0.25,0.3333333333333333,0.2857142857142857,3.0
4494,0.0,0.0,0.0,0.0
4496,0.4,0.4,0.4,5.0
4497,0.7407407407407407,0.8333333333333334,0.7843137254901961,24.0
4498,0.19576719576719576,0.6727272727272727,0.30327868852459017,55.0
4499,0.6,0.75,0.6666666666666666,4.0
45,0.5,0.75,0.6,4.0
4500,1.0,0.5,0.6666666666666666,2.0
4502,0.20833333333333334,0.5,0.29411764705882354,10.0
4503,0.25,0.5,0.3333333333333333,2.0
4505,0.4,0.9090909090909091,0.5555555555555556,11.0
4506,0.5,1.0,0.6666666666666666,1.0
450652,0.0,0.0,0.0,1.0
450658,0.0,0.0,0.0,0.0
4507,1.0,1.0,1.0,2.0
4509,0.358974358974359,0.7368421052631579,0.4827586206896552,19.0
451069,0.0,0.0,0.0,0.0
4511,0.4444444444444444,0.9230769230769231,0.6,13.0
4514,0.5454545454545454,0.6666666666666666,0.6,9.0
451486,0.0,0.0,0.0,0.0
4515,0.4,1.0,0.5714285714285714,4.0
4518,1.0,1.0,1.0,1.0
451885,0.0,0.0,0.0,0.0
4519,0.2857142857142857,0.25,0.26666666666666666,8.0
451912,0.0,0.0,0.0,0.0
4520,0.3333333333333333,1.0,0.5,1.0
452085,0.0,0.0,0.0,0.0
4521,0.23529411764705882,0.8,0.36363636363636365,5.0
4522,0.35,0.7777777777777778,0.4827586206896552,9.0
4524,0.0,0.0,0.0,0.0
4526,0.0,0.0,0.0,1.0
4527,0.0,0.0,0.0,0.0
4528,0.0,0.0,0.0,0.0
4529,0.0,0.0,0.0,0.0
453,0.23529411764705882,0.5,0.32,8.0
4530,0.0,0.0,0.0,0.0
4531,0.0,0.0,0.0,0.0
4532,0.0,0.0,0.0,0.0
4533,0.5555555555555556,0.9090909090909091,0.6896551724137931,22.0
4539,0.0,0.0,0.0,2.0
454,0.0,0.0,0.0,0.0
4540,0.0,0.0,0.0,2.0
4541,0.0,0.0,0.0,0.0
4542,0.5,0.3333333333333333,0.4,3.0
4545,0.0,0.0,0.0,1.0
4548,0.0,0.0,0.0,0.0
4551,0.0,0.0,0.0,0.0
4553,0.0,0.0,0.0,2.0
4557,0.25,0.3333333333333333,0.2857142857142857,3.0
4558,0.0,0.0,0.0,0.0
4559,0.0,0.0,0.0,0.0
4560,0.0,0.0,0.0,2.0
4562,0.5,0.3333333333333333,0.4,3.0
4563,0.0,0.0,0.0,0.0
4565,0.0,0.0,0.0,0.0
4566,0.0,0.0,0.0,0.0
4567,0.0,0.0,0.0,0.0
4568,0.0,0.0,0.0,0.0
4572,0.0,0.0,0.0,0.0
4575,1.0,0.5,0.6666666666666666,6.0
4576,0.7142857142857143,0.8333333333333334,0.7692307692307693,6.0
4577,1.0,1.0,1.0,1.0
4578,0.8235294117647058,0.9333333333333333,0.875,15.0
4579,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0
4580,0.6764705882352942,0.8846153846153846,0.7666666666666667,26.0
4582,0.6,0.9,0.72,10.0
4584,1.0,1.0,1.0,2.0
4585,0.8205128205128205,0.9142857142857143,0.8648648648648649,35.0
4588,0.0,0.0,0.0,0.0
4597,1.0,0.5,0.6666666666666666,2.0
4600,0.0,0.0,0.0,1.0
4602,0.0,0.0,0.0,1.0
4605,0.85,0.9444444444444444,0.8947368421052632,18.0
4608,1.0,1.0,1.0,3.0
461,0.0,0.0,0.0,0.0
4612,0.0,0.0,0.0,0.0
4613,0.0,0.0,0.0,0.0
4614,0.0,0.0,0.0,1.0
4617,0.0,0.0,0.0,3.0
4618,0.0,0.0,0.0,0.0
4619,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0
4620,0.4,0.8,0.5333333333333333,15.0
4621,1.0,0.75,0.8571428571428571,4.0
4622,0.0,0.0,0.0,0.0
4623,0.0,0.0,0.0,0.0
4627,0.0,0.0,0.0,0.0
4628,0.0,0.0,0.0,0.0
4629,0.0,0.0,0.0,0.0
463,0.5,0.4,0.4444444444444444,5.0
4630,0.0,0.0,0.0,0.0
4631,0.0,0.0,0.0,2.0
4632,0.0,0.0,0.0,0.0
4635,0.5454545454545454,0.75,0.631578947368421,8.0
4636,0.5833333333333334,0.7,0.6363636363636364,20.0
4637,1.0,0.875,0.9333333333333333,8.0
4638,0.2857142857142857,0.6666666666666666,0.4,3.0
4639,0.0,0.0,0.0,2.0
4640,1.0,1.0,1.0,1.0
4643,0.0,0.0,0.0,0.0
4644,0.0,0.0,0.0,0.0
4645,0.92,0.92,0.92,25.0
4646,0.0,0.0,0.0,4.0
4647,0.0,0.0,0.0,0.0
4648,0.0,0.0,0.0,0.0
4649,0.0,0.0,0.0,0.0
4650,0.4375,0.7,0.5384615384615384,10.0
4651,0.0,0.0,0.0,4.0
4653,0.5454545454545454,0.8571428571428571,0.6666666666666666,7.0
4654,0.7111111111111111,0.9142857142857143,0.8,35.0
4655,0.3333333333333333,0.25,0.2857142857142857,4.0
4656,0.0,0.0,0.0,1.0
4657,0.0,0.0,0.0,1.0
4658,0.6470588235294118,0.9166666666666666,0.7586206896551724,24.0
4660,0.0,0.0,0.0,2.0
4661,0.0,0.0,0.0,0.0
4662,0.0,0.0,0.0,0.0
4663,0.3805970149253731,0.864406779661017,0.5284974093264249,59.0
4665,0.0,0.0,0.0,0.0
4666,0.0,0.0,0.0,0.0
4667,0.3111111111111111,0.7777777777777778,0.4444444444444444,18.0
4668,0.0,0.0,0.0,1.0
4669,0.25,1.0,0.4,1.0
467,1.0,0.5,0.6666666666666666,2.0
4671,0.0,0.0,0.0,4.0
4672,0.0,0.0,0.0,0.0
4674,0.0,0.0,0.0,0.0
4675,0.4,1.0,0.5714285714285714,2.0
4676,0.0,0.0,0.0,4.0
468,0.3684210526315789,0.7777777777777778,0.5,9.0
4680,0.2839506172839506,0.8518518518518519,0.42592592592592593,27.0
4681,0.15384615384615385,0.4,0.2222222222222222,5.0
4682,0.6299559471365639,0.934640522875817,0.7526315789473684,153.0
4683,0.5333333333333333,0.8888888888888888,0.6666666666666666,18.0
4684,0.0,0.0,0.0,2.0
4685,1.0,0.8,0.8888888888888888,5.0
4686,1.0,0.5,0.6666666666666666,2.0
4687,0.6692307692307692,0.8787878787878788,0.759825327510917,99.0
4688,0.46153846153846156,0.75,0.5714285714285714,16.0
4689,0.5,0.8787878787878788,0.6373626373626373,66.0
469,0.7647058823529411,1.0,0.8666666666666667,13.0
4690,1.0,1.0,1.0,3.0
4691,0.5957446808510638,0.9333333333333333,0.7272727272727273,30.0
4692,0.6412213740458015,0.8316831683168316,0.7241379310344828,101.0
4695,0.0,0.0,0.0,0.0
4696,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0
4700,0.0,0.0,0.0,0.0
4704,0.0,0.0,0.0,0.0
4705,0.0,0.0,0.0,0.0
4707,0.0,0.0,0.0,2.0
4708,0.35294117647058826,0.8,0.4897959183673469,15.0
4709,1.0,1.0,1.0,1.0
4713,0.43636363636363634,0.8888888888888888,0.5853658536585366,54.0
4714,0.0,0.0,0.0,0.0
4715,0.0,0.0,0.0,1.0
4716,0.0,0.0,0.0,0.0
4717,0.34375,0.8461538461538461,0.4888888888888889,13.0
4718,0.5161290322580645,0.8888888888888888,0.6530612244897959,18.0
4719,0.0,0.0,0.0,0.0
472,0.3333333333333333,1.0,0.5,1.0
4720,0.2,0.3333333333333333,0.25,6.0
4721,0.0,0.0,0.0,1.0
4722,0.8,0.5714285714285714,0.6666666666666666,7.0
4724,0.0,0.0,0.0,1.0
4725,0.0,0.0,0.0,0.0
4726,0.3103448275862069,0.8571428571428571,0.45569620253164556,21.0
4727,0.0,0.0,0.0,0.0
4728,0.0,0.0,0.0,0.0
473,0.53125,0.8947368421052632,0.6666666666666666,19.0
4730,0.0,0.0,0.0,1.0
4731,0.0,0.0,0.0,3.0
4732,0.5,1.0,0.6666666666666666,1.0
4733,0.0,0.0,0.0,4.0
4734,0.5652173913043478,0.9629629629629629,0.7123287671232876,54.0
4735,0.0,0.0,0.0,0.0
4738,0.0,0.0,0.0,0.0
474,0.25,0.3333333333333333,0.2857142857142857,6.0
4741,0.0,0.0,0.0,0.0
4742,0.8,0.8,0.8,5.0
4743,0.38596491228070173,0.9295774647887324,0.5454545454545454,71.0
4746,0.0,0.0,0.0,0.0
4747,1.0,0.2,0.3333333333333333,5.0
4748,1.0,0.3333333333333333,0.5,3.0
475,1.0,0.3333333333333333,0.5,3.0
4750,0.0,0.0,0.0,1.0
4752,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,3.0
4763,0.5925925925925926,0.9411764705882353,0.7272727272727273,17.0
4765,0.0,0.0,0.0,0.0
4767,0.0,0.0,0.0,0.0
4769,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,1.0
4770,0.0,0.0,0.0,0.0
4771,0.5555555555555556,0.8333333333333334,0.6666666666666666,6.0
4773,0.0,0.0,0.0,1.0
4774,0.0,0.0,0.0,0.0
4775,0.0,0.0,0.0,0.0
4777,0.0,0.0,0.0,1.0
4778,0.5172413793103449,0.8571428571428571,0.6451612903225806,35.0
4779,0.5333333333333333,1.0,0.6956521739130435,8.0
478,0.3333333333333333,0.5,0.4,2.0
4780,0.0,0.0,0.0,0.0
4781,0.0,0.0,0.0,0.0
4782,0.5,1.0,0.6666666666666666,10.0
4783,0.0,0.0,0.0,2.0
4785,0.0,0.0,0.0,0.0
4788,0.34615384615384615,0.6,0.43902439024390244,15.0
4789,0.0,0.0,0.0,0.0
479,1.0,0.3333333333333333,0.5,3.0
4790,0.548936170212766,0.9772727272727273,0.7029972752043597,132.0
4791,1.0,1.0,1.0,2.0
4793,0.0,0.0,0.0,0.0
4796,0.0,0.0,0.0,0.0
4798,0.0,0.0,0.0,1.0
4801,0.75,0.6,0.6666666666666666,5.0
4802,0.5,1.0,0.6666666666666666,1.0
4806,0.0,0.0,0.0,0.0
4808,0.0,0.0,0.0,0.0
4809,0.0,0.0,0.0,0.0
4810,0.5,0.5,0.5,2.0
4812,0.0,0.0,0.0,0.0
4816,0.0,0.0,0.0,0.0
4817,0.0,0.0,0.0,0.0
4818,0.0,0.0,0.0,0.0
4819,0.25,1.0,0.4,1.0
4821,0.3125,0.625,0.4166666666666667,8.0
4823,0.0,0.0,0.0,0.0
4824,0.25,1.0,0.4,1.0
4825,0.16666666666666666,0.25,0.2,4.0
4827,0.25,0.8,0.38095238095238093,5.0
4828,1.0,0.8,0.8888888888888888,5.0
4829,0.3026315789473684,0.8214285714285714,0.4423076923076923,28.0
483,0.0,0.0,0.0,1.0
4830,0.0,0.0,0.0,1.0
4831,0.0,0.0,0.0,1.0
4833,1.0,1.0,1.0,1.0
4835,0.5,0.25,0.3333333333333333,4.0
4836,0.0,0.0,0.0,1.0
4838,0.391304347826087,1.0,0.5625,9.0
4839,0.6710526315789473,0.864406779661017,0.7555555555555555,59.0
484,0.0,0.0,0.0,0.0
4840,0.0,0.0,0.0,1.0
4841,1.0,0.3333333333333333,0.5,3.0
4842,0.0,0.0,0.0,0.0
4843,0.16666666666666666,0.25,0.2,4.0
4844,0.0,0.0,0.0,0.0
4845,0.0,0.0,0.0,0.0
4847,0.6666666666666666,1.0,0.8,2.0
4849,0.0,0.0,0.0,0.0
4854,1.0,0.8,0.8888888888888888,15.0
4856,0.0,0.0,0.0,1.0
4857,0.0,0.0,0.0,0.0
4858,0.5833333333333334,0.5833333333333334,0.5833333333333334,12.0
486,0.0,0.0,0.0,4.0
4860,0.7791411042944786,0.9621212121212122,0.8610169491525423,132.0
4861,0.0,0.0,0.0,0.0
4863,0.0,0.0,0.0,0.0
4869,0.0,0.0,0.0,0.0
4877,1.0,1.0,1.0,2.0
4878,1.0,0.25,0.4,4.0
4879,1.0,1.0,1.0,1.0
488,0.0,0.0,0.0,1.0
4880,1.0,1.0,1.0,4.0
4883,0.375,0.42857142857142855,0.4,7.0
4884,0.3333333333333333,0.5,0.4,2.0
4885,0.6029411764705882,1.0,0.7522935779816514,41.0
4886,1.0,1.0,1.0,1.0
4891,0.0,0.0,0.0,0.0
4892,0.0,0.0,0.0,0.0
4900,0.0,0.0,0.0,0.0
491,0.125,0.4,0.19047619047619047,10.0
492,0.0,0.0,0.0,1.0
4921,0.0,0.0,0.0,1.0
4930,0.0,0.0,0.0,1.0
494,0.0,0.0,0.0,1.0
496,0.0,0.0,0.0,0.0
4966,1.0,1.0,1.0,4.0
497,0.0,0.0,0.0,0.0
4983,0.3103448275862069,0.75,0.43902439024390244,12.0
4984,0.0,0.0,0.0,0.0
4994,0.43548387096774194,0.84375,0.574468085106383,32.0
5,0.0,0.0,0.0,1.0
50,0.3333333333333333,0.5,0.4,8.0
500,0.5,0.5,0.5,2.0
5000,0.4,0.9166666666666666,0.5569620253164557,24.0
5010,0.5053763440860215,0.9215686274509803,0.6527777777777778,51.0
5012,0.0,0.0,0.0,0.0
5014,0.0,0.0,0.0,0.0
5016,0.0,0.0,0.0,0.0
5017,0.0,0.0,0.0,1.0
5018,0.5263157894736842,0.7692307692307693,0.625,13.0
5019,0.3333333333333333,0.2,0.25,5.0
502,0.3333333333333333,0.5,0.4,4.0
5020,0.0,0.0,0.0,2.0
5021,0.0,0.0,0.0,0.0
5022,0.0,0.0,0.0,0.0
5023,0.0,0.0,0.0,1.0
5024,0.375,0.8571428571428571,0.5217391304347826,7.0
5025,0.3793103448275862,0.7857142857142857,0.5116279069767442,42.0
5028,0.0,0.0,0.0,2.0
5029,0.3333333333333333,0.8,0.47058823529411764,5.0
5031,0.0,0.0,0.0,1.0
5032,0.0,0.0,0.0,1.0
5033,1.0,1.0,1.0,1.0
5034,0.46,0.8625,0.6,80.0
5035,0.0,0.0,0.0,1.0
5037,0.0,0.0,0.0,0.0
5039,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,1.0
5040,0.6,0.9375,0.7317073170731707,16.0
5041,0.0,0.0,0.0,1.0
5042,0.0,0.0,0.0,0.0
5043,0.0,0.0,0.0,1.0
5044,0.0,0.0,0.0,0.0
5045,0.0,0.0,0.0,1.0
5047,0.6666666666666666,1.0,0.8,8.0
5048,0.0,0.0,0.0,0.0
5049,0.0,0.0,0.0,0.0
5050,0.0,0.0,0.0,0.0
5051,0.06666666666666667,0.5,0.11764705882352941,2.0
5055,0.5714285714285714,0.5714285714285714,0.5714285714285714,7.0
5059,1.0,1.0,1.0,3.0
506,0.0,0.0,0.0,0.0
5062,0.0,0.0,0.0,0.0
5063,0.4383561643835616,0.8,0.5663716814159292,40.0
5065,0.47368421052631576,0.8181818181818182,0.6,11.0
5070,0.2463768115942029,0.5,0.3300970873786408,34.0
5071,0.0,0.0,0.0,0.0
5072,0.0,0.0,0.0,0.0
5073,0.3,0.75,0.42857142857142855,4.0
5075,0.0,0.0,0.0,0.0
5076,0.5121951219512195,0.875,0.6461538461538462,24.0
5077,0.0,0.0,0.0,0.0
5078,1.0,0.625,0.7692307692307693,8.0
5079,0.0,0.0,0.0,0.0
5083,0.5294117647058824,0.9473684210526315,0.6792452830188679,38.0
5087,0.0,0.0,0.0,0.0
5088,1.0,1.0,1.0,4.0
509,0.0,0.0,0.0,0.0
5090,0.0,0.0,0.0,0.0
5091,0.0,0.0,0.0,0.0
5092,0.25,0.5,0.3333333333333333,2.0
5093,0.0,0.0,0.0,1.0
5095,0.5,1.0,0.6666666666666666,1.0
5096,0.23376623376623376,0.8181818181818182,0.36363636363636365,44.0
5098,0.0,0.0,0.0,1.0
5099,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,1.0
510,0.0,0.0,0.0,0.0
5100,0.4444444444444444,0.8888888888888888,0.5925925925925926,18.0
5104,0.0,0.0,0.0,0.0
5105,0.0,0.0,0.0,0.0
5106,0.0,0.0,0.0,0.0
5108,1.0,0.75,0.8571428571428571,4.0
5109,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0
5111,0.0,0.0,0.0,1.0
5112,0.0,0.0,0.0,0.0
5115,0.5,0.5,0.5,2.0
5116,0.0,0.0,0.0,0.0
5120,0.0,0.0,0.0,0.0
5122,0.0,0.0,0.0,1.0
5123,0.21428571428571427,0.375,0.2727272727272727,8.0
5126,1.0,1.0,1.0,1.0
5127,0.0,0.0,0.0,2.0
5129,0.0,0.0,0.0,0.0
513,0.0,0.0,0.0,3.0
5130,0.0,0.0,0.0,1.0
5136,0.0,0.0,0.0,0.0
5138,0.5961538461538461,0.9117647058823529,0.7209302325581395,34.0
5139,0.0,0.0,0.0,0.0
5140,0.0,0.0,0.0,0.0
5141,0.0,0.0,0.0,0.0
5146,0.0,0.0,0.0,1.0
5149,1.0,1.0,1.0,5.0
5150,1.0,1.0,1.0,4.0
5151,0.0,0.0,0.0,0.0
5152,0.6666666666666666,1.0,0.8,2.0
5155,0.0,0.0,0.0,0.0
5156,0.75,1.0,0.8571428571428571,3.0
5157,0.0,0.0,0.0,1.0
5158,0.3225806451612903,0.9090909090909091,0.47619047619047616,11.0
516,0.0,0.0,0.0,0.0
5166,0.0,0.0,0.0,0.0
5169,1.0,1.0,1.0,1.0
5172,0.0,0.0,0.0,0.0
5176,0.0,0.0,0.0,0.0
518,0.0,0.0,0.0,0.0
5181,0.75,0.75,0.75,12.0
5182,0.0,0.0,0.0,0.0
5183,0.0,0.0,0.0,0.0
5185,0.0,0.0,0.0,0.0
5186,0.0,0.0,0.0,0.0
5187,0.0,0.0,0.0,0.0
5188,0.0,0.0,0.0,3.0
5189,0.0,0.0,0.0,1.0
519,0.6288659793814433,0.9682539682539683,0.7625,63.0
5190,0.0,0.0,0.0,0.0
5191,1.0,1.0,1.0,1.0
5192,0.0,0.0,0.0,0.0
5193,0.0,0.0,0.0,0.0
5199,0.0,0.0,0.0,0.0
5200,0.0,0.0,0.0,0.0
5201,1.0,1.0,1.0,2.0
5205,0.0,0.0,0.0,0.0
5206,1.0,0.5,0.6666666666666666,2.0
5208,0.0,0.0,0.0,0.0
5209,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0
5210,0.0,0.0,0.0,1.0
5212,0.0,0.0,0.0,0.0
5217,0.0,0.0,0.0,2.0
5218,0.0,0.0,0.0,0.0
5219,0.0,0.0,0.0,0.0
5223,0.0,0.0,0.0,0.0
5225,1.0,1.0,1.0,2.0
5226,0.5,0.5,0.5,2.0
5227,0.2857142857142857,0.5,0.36363636363636365,16.0
5228,0.42574257425742573,0.9662921348314607,0.5910652920962199,89.0
5229,0.4032258064516129,0.8064516129032258,0.5376344086021505,31.0
523,1.0,1.0,1.0,2.0
5230,1.0,1.0,1.0,2.0
5231,0.3204633204633205,0.9325842696629213,0.47701149425287354,89.0
5232,0.5,0.5,0.5,2.0
5233,0.20833333333333334,0.3125,0.25,16.0
5234,0.5454545454545454,0.8,0.6486486486486487,30.0
5235,0.28125,0.7297297297297297,0.40601503759398494,37.0
5236,1.0,1.0,1.0,1.0
5237,0.5,0.5454545454545454,0.5217391304347826,11.0
5238,0.0,0.0,0.0,1.0
524,1.0,0.5,0.6666666666666666,2.0
5240,0.5333333333333333,0.8888888888888888,0.6666666666666666,9.0
5241,0.0,0.0,0.0,0.0
5242,1.0,1.0,1.0,1.0
5243,0.0,0.0,0.0,0.0
5244,0.0,0.0,0.0,0.0
5245,0.0,0.0,0.0,1.0
5246,0.0,0.0,0.0,2.0
5247,0.0,0.0,0.0,0.0
5248,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0
5251,0.6666666666666666,0.9411764705882353,0.7804878048780488,17.0
5252,0.5106382978723404,0.8275862068965517,0.631578947368421,29.0
5253,0.0,0.0,0.0,1.0
5254,0.3783783783783784,0.8571428571428571,0.525,49.0
5255,0.0,0.0,0.0,3.0
5256,0.43283582089552236,0.9354838709677419,0.5918367346938775,31.0
5257,0.0,0.0,0.0,1.0
5258,0.0,0.0,0.0,0.0
5259,0.0,0.0,0.0,0.0
5261,0.0,0.0,0.0,0.0
5262,0.0,0.0,0.0,0.0
5263,0.4375,0.9130434782608695,0.5915492957746479,23.0
5265,0.0,0.0,0.0,0.0
5270,0.0,0.0,0.0,0.0
5271,0.0,0.0,0.0,0.0
5272,0.5,1.0,0.6666666666666666,3.0
5273,0.0,0.0,0.0,0.0
5274,0.2,0.5,0.2857142857142857,2.0
5275,0.0,0.0,0.0,0.0
5277,0.0,0.0,0.0,1.0
5280,0.0,0.0,0.0,0.0
5282,0.0,0.0,0.0,0.0
5283,0.1816326530612245,0.6402877697841727,0.28298887122416533,139.0
5284,0.0,0.0,0.0,0.0
5287,0.2857142857142857,0.4,0.3333333333333333,5.0
5288,0.0,0.0,0.0,0.0
5289,1.0,1.0,1.0,1.0
529,0.0,0.0,0.0,1.0
5290,0.0,0.0,0.0,0.0
5291,0.0,0.0,0.0,2.0
5292,0.0,0.0,0.0,0.0
5293,1.0,0.6666666666666666,0.8,3.0
5294,0.0,0.0,0.0,0.0
5297,0.0,0.0,0.0,0.0
5298,0.0,0.0,0.0,1.0
5299,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0
5300,0.16981132075471697,0.6428571428571429,0.26865671641791045,14.0
5301,0.7692307692307693,0.7692307692307693,0.7692307692307693,13.0
5303,0.0,0.0,0.0,3.0
5304,0.0,0.0,0.0,0.0
5305,0.0,0.0,0.0,2.0
5306,0.0,0.0,0.0,0.0
5307,0.0,0.0,0.0,0.0
5308,1.0,0.6666666666666666,0.8,3.0
